CustomerID,Age,Gender,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Returns,Churn,Occupation,FrequencyOfWebsiteVisits
7253,37,Male,Bronze,171,725.4953459,Clothing,9/9/2023,0,0,Engineer,42
7254,69,Male,Silver,18,5408.856619,Electronics,2/2/2023,1,1,Doctor,7
7255,48,Female,Silver,199,7677.940753,Electronics,21/01/23,1,0,Artist,26
7256,48,Other,Platinum,147,8955.153139,Electronics,4/5/2023,1,1,Teacher,22
7257,45,Male,Bronze,56,628.113946,Home Goods,26/03/23,1,0,Teacher,28
7258,33,Female,Platinum,108,5020.052398,Sports,17/05/23,0,1,Student,7
7259,65,Female,Platinum,118,7277.351424,Clothing,13/04/23,1,1,Engineer,39
7260,41,Male,Platinum,104,9380.029419,Clothing,1/3/2023,0,0,Artist,22
7261,48,Other,Platinum,114,9661.309499,Sports,2/9/2023,0,0,Teacher,34
7262,37,Female,Silver,42,7782.733779,Home Goods,20/06/23,1,1,Student,24
7263,26,Male,Gold,40,8261.639281,Books,21/05/23,1,0,Engineer,2
7264,31,Female,Silver,178,7541.506438,Clothing,25/08/23,0,0,Doctor,8
7265,56,Female,Gold,44,6990.444297,Sports,6/12/2023,1,0,Teacher,11
7266,56,Male,Silver,199,5214.949758,Beauty,21/09/23,0,0,Doctor,26
7267,20,Female,Bronze,72,3645.00883,Electronics,9/7/2023,0,1,Doctor,15
7268,60,Male,Gold,88,6523.152091,Books,12/3/2023,1,1,Engineer,8
7269,69,Female,Bronze,49,872.6938413,Clothing,24/05/23,0,1,Retired,31
7270,22,Female,Platinum,123,8471.338237,Electronics,26/07/23,0,0,Student,9
7271,56,Male,Gold,40,4581.667391,Electronics,7/12/2023,1,1,Student,0
7272,23,Female,Platinum,148,7902.64894,Home Goods,30/08/23,1,0,Engineer,16
7273,64,Male,Gold,42,526.9993412,Beauty,27/03/23,1,1,Student,43
7274,68,Other,Bronze,124,110.0939924,Beauty,13/08/23,1,0,Teacher,9
7275,51,Other,Bronze,15,6933.682823,Sports,16/04/23,0,1,Teacher,35
7276,42,Male,Silver,148,9027.815651,Electronics,18/10/23,1,0,Engineer,13
7277,62,Other,Bronze,188,5698.526038,Electronics,18/01/23,1,1,Engineer,45
7278,46,Male,Bronze,130,539.7903341,Beauty,26/05/23,1,1,Doctor,9
7279,39,Other,Silver,154,9350.999792,Sports,9/5/2023,1,0,Doctor,45
7280,62,Other,Silver,136,1970.361947,Sports,17/11/23,1,1,Engineer,48
7281,32,Female,Bronze,86,9999.685342,Home Goods,25/01/23,1,1,Retired,21
7282,68,Male,Silver,20,3658.024557,Electronics,1/1/2023,0,1,Artist,35
7283,22,Other,Gold,71,7971.170163,Books,11/4/2023,0,0,Engineer,41
7284,59,Female,Bronze,191,5024.886239,Sports,30/07/23,1,0,Doctor,20
7285,35,Female,Gold,19,2776.661758,Home Goods,27/09/23,0,1,Student,27
7286,33,Male,Silver,154,5710.034637,Home Goods,22/05/23,1,0,Engineer,34
7287,43,Male,Silver,179,9479.333611,Beauty,29/07/23,1,1,Retired,18
7288,54,Male,Gold,146,4657.433411,Home Goods,21/12/23,1,0,Retired,26
7289,30,Other,Gold,57,3963.542852,Sports,30/06/23,1,0,Retired,10
7290,56,Female,Bronze,183,6386.651945,Beauty,15/05/23,0,0,Retired,24
7291,47,Female,Platinum,123,7270.179921,Home Goods,15/10/23,0,0,Teacher,13
7292,48,Male,Silver,69,1374.463846,Electronics,16/12/23,0,0,Student,26
7293,52,Female,Bronze,37,1015.148012,Electronics,17/03/23,1,0,Doctor,38
7294,37,Male,Gold,186,3676.038749,Home Goods,16/05/23,1,1,Unemployed,5
7295,60,Other,Gold,191,3673.810717,Clothing,23/06/23,1,1,Retired,29
7296,37,Other,Bronze,132,2789.561015,Electronics,5/9/2023,0,0,Unemployed,0
7297,49,Female,Platinum,1,3806.405368,Electronics,28/05/23,1,1,Artist,38
7298,59,Female,Gold,180,6230.230413,Beauty,7/7/2023,0,1,Artist,4
7299,54,Male,Platinum,13,5510.875199,Home Goods,10/11/2023,0,1,Engineer,9
7300,59,Male,Bronze,191,9431.479166,Sports,14/07/23,0,1,Student,2
7301,29,Male,Gold,73,809.2147042,Books,9/7/2023,1,1,Unemployed,21
7302,25,Female,Silver,153,1826.297246,Clothing,22/01/23,1,0,Artist,21
7303,23,Other,Gold,116,3127.161304,Sports,13/01/23,0,1,Engineer,42
7304,31,Other,Bronze,175,4872.929811,Books,6/5/2023,1,1,Student,1
7305,52,Other,Platinum,60,3222.896941,Beauty,29/05/23,1,1,Student,39
7306,64,Female,Gold,50,9093.490018,Beauty,16/05/23,0,0,Teacher,38
7307,50,Female,Bronze,23,6773.335064,Beauty,14/12/23,1,0,Artist,16
7308,50,Other,Platinum,14,7228.887382,Home Goods,5/7/2023,1,1,Artist,28
7309,46,Female,Gold,104,6735.140504,Clothing,17/07/23,0,1,Teacher,13
7310,30,Male,Platinum,76,4966.459043,Clothing,18/02/23,0,1,Retired,25
7311,47,Female,Platinum,92,2159.966465,Beauty,28/07/23,0,0,Artist,12
7312,69,Female,Silver,108,9268.774561,Electronics,14/11/23,0,1,Artist,45
7313,28,Male,Platinum,90,2672.128209,Electronics,17/10/23,0,0,Doctor,28
7314,60,Female,Gold,185,2309.808222,Clothing,27/02/23,0,1,Student,43
7315,27,Female,Bronze,81,1631.602433,Clothing,20/08/23,1,0,Teacher,38
7316,69,Male,Platinum,71,540.5107565,Electronics,7/3/2023,1,0,Teacher,10
7317,67,Other,Gold,173,6086.692045,Sports,16/03/23,0,1,Engineer,41
7318,37,Other,Gold,19,2793.363704,Home Goods,16/10/23,1,1,Student,41
7319,40,Female,Platinum,149,8737.678251,Books,22/12/23,1,0,Teacher,14
7320,41,Other,Platinum,158,652.649965,Beauty,8/8/2023,1,0,Engineer,15
7321,48,Male,Platinum,91,9381.826589,Electronics,30/08/23,1,1,Unemployed,17
7322,31,Male,Bronze,117,4804.453554,Electronics,3/12/2023,0,1,Artist,19
7323,68,Other,Gold,107,9253.967172,Sports,29/01/23,1,0,Student,35
7324,49,Other,Bronze,141,4297.364983,Clothing,3/12/2023,0,1,Doctor,48
7325,34,Female,Bronze,166,8773.143534,Home Goods,8/5/2023,0,1,Retired,28
7326,36,Female,Bronze,84,6822.415236,Beauty,5/10/2023,1,0,Unemployed,34
7327,19,Female,Bronze,73,4784.74231,Electronics,20/02/23,0,0,Engineer,25
7328,33,Other,Platinum,133,4529.000613,Books,21/03/23,1,1,Retired,1
7329,50,Other,Silver,23,4002.279568,Electronics,28/07/23,1,1,Artist,36
7330,32,Other,Bronze,77,1910.59806,Books,27/06/23,0,1,Doctor,40
7331,27,Other,Silver,91,7676.317216,Beauty,26/06/23,0,0,Student,17
7332,24,Other,Silver,173,8786.219172,Clothing,30/06/23,0,1,Unemployed,32
7333,69,Female,Bronze,179,4844.842037,Electronics,23/11/23,0,0,Unemployed,26
7334,65,Male,Bronze,68,4359.652446,Books,20/11/23,1,0,Doctor,35
7335,21,Other,Gold,150,7574.288625,Clothing,4/3/2023,0,0,Engineer,11
7336,24,Other,Gold,8,1005.915011,Books,15/08/23,0,1,Artist,34
7337,33,Male,Silver,11,3583.523574,Books,28/08/23,1,1,Artist,0
7338,47,Female,Platinum,104,8619.047573,Beauty,8/9/2023,0,1,Artist,48
7339,39,Other,Bronze,84,7731.580128,Clothing,25/01/23,0,0,Engineer,37
7340,69,Other,Silver,125,9709.043725,Home Goods,8/2/2023,1,1,Student,10
7341,28,Female,Silver,155,1222.192669,Books,20/08/23,0,0,Teacher,38
7342,31,Male,Bronze,92,9585.828486,Home Goods,17/11/23,1,1,Retired,39
7343,45,Female,Gold,19,5948.5928,Electronics,19/08/23,0,0,Unemployed,3
7344,44,Other,Platinum,30,1254.611101,Clothing,28/04/23,1,1,Doctor,29
7345,44,Female,Bronze,2,498.0071023,Clothing,16/03/23,0,0,Doctor,14
7346,59,Other,Platinum,82,2411.457695,Home Goods,18/11/23,0,1,Artist,7
7347,22,Female,Gold,89,8814.966091,Electronics,17/01/23,1,0,Artist,29
7348,47,Other,Gold,103,1173.020705,Sports,8/11/2023,1,0,Teacher,14
7349,66,Male,Bronze,135,2040.512421,Beauty,10/12/2023,0,1,Teacher,3
7350,46,Other,Platinum,191,3017.200418,Books,22/08/23,1,0,Artist,30
7351,33,Male,Platinum,138,8163.823176,Sports,12/1/2023,0,1,Engineer,35
7352,64,Male,Silver,14,9079.896783,Clothing,28/05/23,0,0,Student,47
7353,45,Male,Platinum,53,4419.554902,Sports,23/09/23,1,1,Student,27
7354,58,Male,Platinum,197,898.549827,Electronics,26/10/23,0,0,Teacher,38
7355,50,Male,Platinum,67,9235.314032,Clothing,3/5/2023,0,1,Engineer,28
7356,63,Other,Platinum,78,2532.244388,Electronics,23/12/23,0,0,Engineer,49
7357,67,Female,Silver,3,799.6206674,Sports,18/08/23,1,0,Doctor,21
7358,32,Other,Bronze,98,6528.061715,Beauty,27/05/23,1,1,Engineer,43
7359,22,Other,Platinum,160,4127.147625,Books,14/05/23,1,0,Teacher,38
7360,43,Female,Platinum,127,2761.975049,Beauty,13/12/23,0,1,Retired,12
7361,50,Female,Bronze,176,468.4674554,Electronics,26/08/23,1,1,Artist,13
7362,30,Female,Gold,29,474.0270635,Books,26/10/23,1,0,Artist,31
7363,62,Other,Gold,7,4358.999137,Beauty,25/04/23,0,0,Retired,29
7364,59,Male,Silver,26,4021.03783,Electronics,24/01/23,1,0,Retired,23
7365,60,Female,Silver,5,1817.959226,Books,22/06/23,0,0,Retired,46
7366,31,Male,Silver,31,9942.957116,Home Goods,31/10/23,1,1,Retired,24
7367,68,Other,Bronze,95,3933.378157,Sports,9/1/2023,0,0,Artist,11
7368,68,Male,Platinum,118,1193.901838,Electronics,23/12/23,0,0,Teacher,23
7369,67,Female,Platinum,58,5637.826007,Sports,8/12/2023,1,1,Doctor,12
7370,23,Female,Platinum,174,5586.877234,Sports,12/9/2023,0,1,Teacher,10
7371,41,Other,Platinum,171,3091.720557,Sports,26/08/23,0,1,Engineer,29
7372,55,Male,Platinum,198,9253.438557,Sports,7/7/2023,1,0,Unemployed,36
7373,48,Female,Platinum,137,8919.405123,Home Goods,19/02/23,1,1,Engineer,7
7374,46,Other,Bronze,15,5037.120495,Home Goods,21/02/23,0,0,Retired,43
7375,39,Other,Platinum,171,7686.983301,Books,15/03/23,1,1,Artist,23
7376,37,Female,Gold,112,2025.135483,Home Goods,21/10/23,0,0,Engineer,41
7377,42,Female,Platinum,195,4290.872306,Electronics,21/01/23,0,1,Unemployed,17
7378,65,Other,Bronze,127,6237.700749,Books,5/5/2023,1,0,Unemployed,24
7379,41,Female,Platinum,139,6952.301675,Books,23/08/23,0,0,Artist,2
7380,63,Female,Bronze,5,5084.647477,Clothing,27/03/23,1,1,Engineer,47
7381,28,Other,Silver,165,1229.13844,Beauty,1/7/2023,0,0,Artist,22
7382,48,Male,Silver,39,111.1774094,Home Goods,13/12/23,1,0,Teacher,2
7383,50,Male,Silver,76,2632.748769,Electronics,30/04/23,0,1,Unemployed,7
7384,39,Female,Platinum,128,8198.809719,Sports,15/02/23,1,0,Doctor,27
7385,58,Male,Silver,37,1310.52684,Home Goods,10/9/2023,0,0,Retired,1
7386,48,Male,Platinum,150,6528.666018,Clothing,19/06/23,1,1,Artist,18
7387,24,Female,Silver,25,7816.141835,Clothing,10/12/2023,1,0,Doctor,35
7388,43,Other,Bronze,64,2795.088662,Books,9/11/2023,0,0,Retired,47
7389,23,Male,Platinum,49,7948.467375,Books,19/11/23,1,0,Teacher,25
7390,49,Female,Bronze,89,9428.100531,Books,11/7/2023,1,0,Artist,12
7391,65,Male,Bronze,90,3711.218726,Books,2/5/2023,1,0,Artist,7
7392,64,Male,Silver,104,4416.091846,Electronics,20/06/23,0,0,Doctor,0
7393,45,Other,Silver,6,3564.386931,Beauty,17/11/23,1,1,Artist,10
7394,43,Male,Bronze,54,8350.672685,Home Goods,11/9/2023,0,0,Retired,38
7395,51,Female,Gold,60,7672.761935,Books,1/10/2023,0,0,Teacher,23
7396,45,Male,Silver,141,1540.049133,Beauty,26/07/23,1,1,Teacher,15
7397,34,Other,Platinum,185,1849.279411,Books,1/11/2023,1,0,Engineer,6
7398,34,Female,Gold,53,4795.880194,Beauty,6/6/2023,0,0,Artist,43
7399,33,Other,Gold,44,3408.496727,Home Goods,17/02/23,0,0,Unemployed,34
7400,48,Female,Gold,111,3612.557972,Clothing,4/8/2023,1,1,Retired,45
7401,52,Male,Silver,89,2055.76144,Home Goods,18/11/23,1,0,Artist,46
7402,23,Male,Silver,177,4515.059841,Sports,19/02/23,0,0,Engineer,9
7403,26,Female,Platinum,65,8257.999814,Electronics,20/12/23,0,1,Student,17
7404,34,Other,Silver,35,4747.361001,Electronics,8/3/2023,0,1,Artist,38
7405,56,Female,Silver,60,3463.221657,Sports,10/7/2023,0,0,Student,31
7406,69,Female,Silver,169,560.4549927,Beauty,17/08/23,0,1,Unemployed,23
7407,57,Other,Bronze,133,2462.238112,Sports,1/3/2023,1,0,Teacher,44
7408,46,Female,Silver,103,7408.469384,Beauty,5/10/2023,0,0,Retired,36
7409,23,Other,Silver,158,739.7474275,Clothing,22/08/23,1,1,Unemployed,32
7410,18,Male,Platinum,140,3879.240042,Books,17/04/23,1,0,Unemployed,39
7411,37,Male,Silver,14,8459.015907,Beauty,16/03/23,1,0,Unemployed,35
7412,41,Female,Bronze,160,6038.478861,Sports,28/04/23,1,1,Doctor,22
7413,48,Male,Platinum,14,2788.485312,Clothing,1/12/2023,0,0,Artist,6
7414,64,Other,Platinum,107,3547.84223,Electronics,5/11/2023,0,1,Unemployed,34
7415,56,Male,Bronze,88,9055.388518,Beauty,2/6/2023,1,1,Artist,4
7416,58,Other,Gold,65,4374.839136,Beauty,31/07/23,0,0,Unemployed,29
7417,52,Other,Platinum,171,8113.173174,Home Goods,13/08/23,1,0,Engineer,47
7418,35,Female,Platinum,179,4035.769416,Home Goods,1/12/2023,0,1,Teacher,3
7419,33,Other,Silver,58,8110.384764,Sports,21/12/23,0,0,Engineer,35
7420,28,Other,Gold,135,402.9819627,Electronics,10/10/2023,0,0,Unemployed,16
7421,36,Male,Silver,160,8131.023026,Books,16/08/23,0,1,Unemployed,12
7422,58,Female,Platinum,161,4523.224681,Clothing,30/04/23,0,0,Doctor,9
7423,45,Female,Gold,133,5445.258045,Electronics,25/02/23,0,0,Artist,31
7424,69,Female,Bronze,30,2707.861285,Sports,6/12/2023,0,1,Engineer,21
7425,60,Male,Bronze,84,4104.514033,Home Goods,9/2/2023,1,1,Doctor,0
7426,56,Other,Gold,137,1363.262291,Electronics,21/11/23,1,1,Artist,7
7427,32,Female,Bronze,93,7634.624564,Clothing,1/5/2023,0,0,Doctor,12
7428,65,Female,Silver,94,3226.081741,Home Goods,11/4/2023,0,0,Unemployed,39
7429,35,Other,Gold,17,7738.695934,Clothing,5/6/2023,1,0,Unemployed,1
7430,59,Other,Platinum,12,5123.427349,Books,27/04/23,1,1,Retired,5
7431,62,Male,Bronze,68,3543.456474,Home Goods,7/11/2023,1,1,Student,15
7432,21,Male,Platinum,142,4077.697462,Home Goods,27/12/23,0,1,Teacher,20
7433,66,Other,Platinum,56,7275.44029,Home Goods,6/2/2023,1,1,Student,18
7434,43,Other,Gold,26,4432.966903,Beauty,2/12/2023,1,0,Retired,10
7435,42,Other,Silver,163,5017.701314,Home Goods,18/06/23,1,0,Unemployed,43
7436,62,Male,Gold,98,3425.475048,Electronics,25/07/23,0,0,Student,12
7437,49,Male,Silver,30,5674.684919,Clothing,13/01/23,0,1,Engineer,42
7438,41,Male,Silver,90,3962.487257,Home Goods,16/02/23,1,1,Doctor,3
7439,33,Other,Bronze,30,6320.883061,Beauty,12/4/2023,1,1,Retired,44
7440,39,Other,Bronze,128,1708.461112,Electronics,1/3/2023,0,1,Retired,4
7441,47,Other,Gold,85,5106.225402,Books,2/7/2023,0,0,Retired,46
7442,40,Other,Platinum,145,5581.953969,Electronics,21/06/23,1,0,Doctor,40
7443,42,Other,Silver,128,9836.147325,Beauty,23/11/23,0,1,Retired,24
7444,21,Female,Platinum,146,8412.737884,Home Goods,12/6/2023,0,1,Engineer,36
7445,27,Male,Silver,106,5971.239333,Home Goods,29/06/23,0,0,Student,31
7446,56,Other,Bronze,10,182.6401115,Sports,5/3/2023,0,1,Student,15
7447,18,Other,Platinum,188,4974.981346,Electronics,22/10/23,1,1,Doctor,24
7448,33,Male,Bronze,27,120.5767342,Home Goods,29/07/23,1,0,Unemployed,34
7449,62,Female,Gold,113,4275.163269,Sports,3/1/2023,1,0,Teacher,36
7450,59,Female,Silver,25,3313.89675,Sports,26/01/23,1,1,Retired,1
7451,32,Female,Bronze,12,759.3808373,Books,31/12/23,0,1,Doctor,26
7452,23,Female,Platinum,2,5631.730352,Clothing,5/1/2023,1,0,Teacher,42
7453,35,Male,Bronze,105,7311.327954,Beauty,29/03/23,0,0,Teacher,47
7454,59,Female,Gold,181,674.9391909,Clothing,8/2/2023,0,0,Unemployed,1
7455,21,Male,Gold,35,123.1145192,Electronics,13/09/23,1,0,Teacher,45
7456,66,Other,Gold,187,8624.727549,Books,6/12/2023,0,1,Artist,14
7457,37,Female,Platinum,36,5265.384591,Books,12/3/2023,0,1,Engineer,14
7458,36,Female,Gold,40,7522.022059,Beauty,3/2/2023,0,1,Student,46
7459,61,Female,Platinum,43,4239.261698,Books,26/03/23,0,0,Retired,6
7460,67,Male,Gold,80,3133.993607,Electronics,5/1/2023,0,0,Artist,10
7461,67,Female,Silver,40,9336.583465,Beauty,29/03/23,1,1,Student,48
7462,19,Male,Bronze,170,645.5850294,Books,21/09/23,1,1,Unemployed,30
7463,25,Other,Platinum,78,8862.531584,Books,25/11/23,1,1,Unemployed,16
7464,26,Other,Bronze,152,6116.229205,Books,21/04/23,0,0,Engineer,49
7465,49,Other,Platinum,3,7777.081253,Beauty,15/06/23,1,1,Artist,41
7466,32,Other,Silver,178,5956.628996,Home Goods,3/1/2023,1,1,Teacher,24
7467,32,Male,Bronze,141,9985.713528,Books,30/01/23,1,0,Student,42
7468,38,Male,Platinum,17,3884.329836,Sports,7/6/2023,1,0,Unemployed,7
7469,36,Male,Platinum,122,6112.536716,Clothing,20/02/23,0,1,Student,45
7470,65,Male,Gold,145,953.7609724,Sports,27/09/23,1,1,Engineer,30
7471,53,Other,Silver,1,4222.379703,Beauty,21/08/23,1,1,Engineer,24
7472,62,Other,Silver,103,4830.862988,Beauty,15/05/23,1,1,Teacher,26
7473,58,Female,Silver,175,6315.47188,Books,27/03/23,1,0,Teacher,13
7474,57,Male,Silver,148,2161.790226,Beauty,23/01/23,1,0,Retired,2
7475,49,Male,Silver,13,3398.368827,Home Goods,10/2/2023,1,0,Retired,34
7476,19,Female,Gold,12,9457.590113,Electronics,2/4/2023,1,0,Artist,18
7477,44,Female,Bronze,88,5480.443642,Home Goods,26/09/23,1,0,Teacher,47
7478,42,Female,Bronze,58,9379.548407,Home Goods,11/6/2023,0,0,Artist,22
7479,56,Other,Gold,95,5069.297334,Home Goods,21/09/23,1,1,Retired,21
7480,59,Other,Silver,115,2858.025633,Home Goods,3/1/2023,0,1,Engineer,7
7481,49,Other,Gold,158,5234.021045,Books,19/10/23,0,0,Retired,32
7482,29,Other,Bronze,199,7568.718172,Books,7/1/2023,1,0,Doctor,32
7483,66,Female,Bronze,50,3952.73374,Sports,23/10/23,0,0,Doctor,20
7484,53,Female,Gold,16,6714.682083,Electronics,6/3/2023,0,0,Retired,19
7485,29,Other,Platinum,190,8875.997049,Beauty,25/06/23,0,0,Unemployed,25
7486,67,Other,Silver,87,9250.698601,Beauty,10/5/2023,0,0,Unemployed,33
7487,65,Male,Bronze,141,725.5215582,Books,2/12/2023,0,1,Doctor,28
7488,67,Male,Bronze,65,5155.597419,Books,30/05/23,0,0,Retired,27
7489,67,Other,Bronze,2,9908.346722,Beauty,14/08/23,1,1,Retired,11
7490,68,Male,Gold,131,4970.030002,Books,25/06/23,0,0,Engineer,1
7491,65,Female,Platinum,22,295.8386301,Electronics,3/1/2023,1,0,Doctor,3
7492,68,Female,Bronze,17,6980.471666,Beauty,25/07/23,0,1,Teacher,8
7493,63,Other,Gold,188,8821.005807,Electronics,4/10/2023,1,0,Retired,22
7494,47,Other,Silver,131,1938.242898,Clothing,18/12/23,1,0,Unemployed,23
7495,54,Female,Bronze,127,7441.182223,Books,19/08/23,1,0,Artist,16
7496,68,Other,Bronze,98,1023.220479,Electronics,18/05/23,0,1,Engineer,24
7497,28,Other,Silver,111,5843.944451,Home Goods,26/10/23,0,0,Doctor,27
7498,60,Female,Gold,1,8144.896842,Electronics,3/4/2023,0,0,Unemployed,36
7499,44,Female,Silver,15,6263.635998,Clothing,3/8/2023,1,0,Unemployed,22
7500,29,Male,Platinum,155,4406.839178,Electronics,21/09/23,1,1,Unemployed,13
7501,59,Male,Gold,138,6756.944942,Sports,29/09/23,0,0,Artist,32
7502,25,Male,Bronze,105,5372.343541,Books,16/03/23,1,0,Retired,45
7503,50,Other,Silver,3,9108.229404,Beauty,4/7/2023,0,0,Doctor,34
7504,45,Male,Platinum,181,3981.974922,Home Goods,19/06/23,1,1,Doctor,19
7505,25,Male,Platinum,190,8385.73843,Books,16/01/23,1,1,Teacher,7
7506,38,Female,Gold,197,2666.418565,Clothing,16/08/23,0,0,Unemployed,4
7507,35,Other,Bronze,9,6113.026041,Electronics,13/08/23,1,1,Unemployed,3
7508,28,Other,Gold,94,1856.72441,Sports,14/11/23,0,1,Unemployed,42
7509,46,Other,Gold,113,6465.718476,Clothing,24/01/23,1,0,Doctor,11
7510,24,Male,Bronze,152,4266.030844,Electronics,5/10/2023,1,1,Engineer,15
7511,46,Other,Platinum,55,1814.107139,Electronics,18/12/23,0,1,Student,6
7512,34,Female,Silver,108,6808.705737,Home Goods,13/09/23,0,0,Doctor,11
7513,22,Other,Gold,42,1102.133639,Beauty,2/11/2023,1,0,Artist,15
7514,23,Male,Gold,25,9979.650327,Books,26/10/23,1,1,Doctor,8
7515,42,Other,Platinum,30,6402.548625,Clothing,19/08/23,1,0,Engineer,25
7516,62,Other,Platinum,24,6261.83705,Sports,17/06/23,1,0,Engineer,1
7517,66,Other,Gold,37,3447.032322,Sports,13/08/23,0,1,Artist,48
7518,50,Male,Bronze,176,862.6704708,Beauty,19/12/23,0,1,Unemployed,48
7519,64,Other,Bronze,189,2375.564056,Books,17/05/23,0,0,Teacher,7
7520,30,Female,Gold,168,8567.865459,Beauty,24/12/23,0,1,Doctor,16
7521,19,Female,Bronze,137,4992.350107,Books,13/03/23,1,0,Teacher,29
7522,65,Male,Bronze,41,8436.929775,Electronics,30/01/23,1,1,Unemployed,31
7523,30,Male,Gold,145,2926.159976,Sports,26/04/23,1,1,Student,9
7524,43,Other,Bronze,102,1575.352496,Books,27/01/23,0,0,Teacher,10
7525,18,Male,Bronze,106,119.900443,Clothing,12/10/2023,0,0,Doctor,31
7526,23,Male,Gold,55,9826.711432,Clothing,6/1/2023,0,1,Unemployed,15
7527,30,Male,Bronze,6,9326.306084,Electronics,10/7/2023,1,0,Teacher,43
7528,48,Female,Gold,49,6143.316799,Electronics,1/1/2023,1,1,Doctor,35
7529,58,Female,Bronze,33,3053.567507,Electronics,14/12/23,0,0,Unemployed,0
7530,35,Other,Gold,97,3178.968789,Beauty,19/12/23,1,1,Retired,6
7531,46,Male,Silver,195,8010.514094,Beauty,6/10/2023,0,1,Teacher,38
7532,46,Other,Platinum,43,6447.550043,Clothing,8/11/2023,0,1,Unemployed,42
7533,29,Other,Platinum,159,4927.263176,Electronics,31/03/23,0,0,Engineer,40
7534,47,Male,Gold,24,8864.033579,Sports,27/02/23,1,0,Artist,39
7535,19,Female,Gold,181,3363.094115,Clothing,26/04/23,0,1,Unemployed,31
7536,58,Male,Bronze,133,1245.059639,Beauty,23/01/23,0,1,Artist,11
7537,18,Male,Platinum,161,2009.682763,Books,12/5/2023,0,1,Teacher,45
7538,62,Female,Silver,168,4955.871585,Sports,18/01/23,1,1,Teacher,8
7539,68,Male,Platinum,13,5908.353487,Home Goods,7/7/2023,0,1,Teacher,38
7540,45,Other,Silver,151,7119.676367,Electronics,19/12/23,0,0,Teacher,13
7541,33,Female,Bronze,84,9094.061339,Beauty,17/01/23,0,1,Student,33
7542,61,Female,Gold,150,3894.966437,Beauty,1/1/2023,1,1,Artist,22
7543,34,Female,Silver,28,7260.53426,Books,31/07/23,1,0,Doctor,8
7544,44,Other,Platinum,46,4837.176047,Beauty,6/4/2023,0,0,Doctor,10
7545,31,Male,Gold,121,9603.358538,Home Goods,20/08/23,0,1,Student,10
7546,43,Female,Gold,13,2031.790709,Sports,11/2/2023,1,1,Artist,32
7547,59,Other,Gold,196,8203.889187,Clothing,7/7/2023,0,0,Artist,9
7548,41,Male,Silver,42,1751.514877,Clothing,11/9/2023,0,0,Unemployed,10
7549,25,Female,Silver,120,5372.08738,Sports,19/02/23,1,1,Retired,42
7550,37,Other,Bronze,134,9715.637368,Clothing,9/2/2023,0,1,Student,4
7551,56,Other,Gold,96,3818.842378,Books,29/09/23,1,1,Artist,48
7552,19,Other,Silver,86,7895.623961,Sports,1/6/2023,1,0,Retired,33
7553,61,Female,Gold,88,3426.659673,Sports,8/1/2023,0,0,Artist,24
7554,58,Female,Platinum,183,7328.593201,Clothing,4/12/2023,1,1,Engineer,1
7555,22,Other,Bronze,21,7952.451636,Electronics,12/10/2023,0,1,Engineer,34
7556,33,Female,Bronze,110,9786.848523,Clothing,8/11/2023,0,0,Doctor,7
7557,39,Female,Bronze,152,7270.43405,Books,16/12/23,1,1,Artist,38
7558,37,Male,Silver,176,6885.805115,Electronics,29/01/23,1,1,Artist,49
7559,46,Male,Platinum,117,8611.620144,Clothing,18/11/23,1,1,Artist,39
7560,51,Female,Gold,155,3669.548193,Sports,12/1/2023,1,0,Engineer,44
7561,28,Male,Gold,165,7176.571725,Home Goods,12/1/2023,0,1,Unemployed,34
7562,42,Male,Bronze,76,7108.146729,Sports,20/08/23,0,0,Unemployed,15
7563,43,Other,Gold,74,5530.373867,Beauty,20/12/23,1,1,Artist,25
7564,25,Male,Bronze,133,6367.286205,Home Goods,28/01/23,0,0,Doctor,35
7565,38,Female,Silver,65,7306.948975,Books,26/10/23,1,0,Student,4
7566,53,Male,Gold,174,8841.727304,Clothing,2/5/2023,0,1,Unemployed,7
7567,41,Male,Gold,167,9385.968767,Clothing,23/03/23,0,1,Unemployed,39
7568,32,Other,Platinum,5,5435.348252,Beauty,30/03/23,0,1,Student,39
7569,33,Female,Gold,15,6827.781742,Clothing,11/12/2023,1,1,Doctor,13
7570,22,Other,Bronze,26,5250.822922,Clothing,19/03/23,0,0,Engineer,21
7571,61,Male,Platinum,74,6919.936176,Sports,19/02/23,1,1,Doctor,20
7572,54,Other,Platinum,36,3382.503715,Home Goods,7/3/2023,0,1,Doctor,40
7573,48,Female,Silver,39,2768.991336,Books,6/5/2023,0,1,Retired,46
7574,50,Male,Silver,59,3500.53695,Clothing,30/08/23,0,0,Artist,45
7575,57,Female,Bronze,100,2359.960682,Clothing,29/09/23,1,1,Engineer,48
7576,60,Other,Platinum,136,3602.173836,Clothing,3/9/2023,1,1,Doctor,23
7577,39,Male,Bronze,146,3278.046279,Home Goods,1/6/2023,1,1,Engineer,26
7578,69,Other,Bronze,173,8481.71293,Clothing,25/06/23,0,0,Artist,11
7579,19,Other,Gold,53,6460.36795,Beauty,17/09/23,1,0,Retired,42
7580,68,Female,Silver,13,661.2149244,Beauty,23/03/23,0,0,Unemployed,2
7581,41,Other,Platinum,68,6222.763218,Clothing,27/06/23,0,1,Artist,46
